"TP load","Qmin","Crop production","NSWRM costs","linE","pond_share_con","hedge_share_con","grassslope_share_con","buffer_share_con","lowtillcc_share_con","lu_share","pond_moran","hedge_moran","grassslope_moran","buffer_moran","lowtillcc_moran","pond_channel_frac","grassslope_channel_frac","buffer_channel_frac","lowtillcc_channel_frac"
-5350,0.1465,58715.758,-600968.7179,16.66666667,30.68023647,45.03690694,48.00173196,73.1360391,89.75425118,1.315401024,0.00014153,0.001215571,0.000732868,0.001841751,0.002070471,2.408856334,4.198882077,0.983977927,0.21595045
-5277,0.14642,58694.548,-528706.7316,18.42610365,20.79622839,34.01120151,57.18734814,80.61848463,93.96788215,1.328792329,0.000115852,0.000511426,0.000299923,0.002251992,0.001657381,3.968728032,3.997414581,0.804545706,0.296778288
-5490,0.14651,58733.6,-280684.5112,12.74509804,20.79622839,0,43.19927674,74.65578912,91.20369084,0.89538116,0.000115852,0,0.000918579,0.002401331,0.001672536,3.968728032,3.16129579,0.964188175,0.166466187
-5483,0.14649,58804.233,-432860.6539,10.7421875,20.79622839,20.68963238,27.63445226,52.76688276,89.33774979,0.765423619,0.000115852,0.000549909,0.000552921,0.001966816,0.00195066,3.968728032,9.641774669,1.094593051,0.132348458
-6607,0.14053,59095.196,-36816.55457,43.47826087,20.79622839,2.157567036,3.394140882,21.05168217,6.258905225,2.071136068,0.000115852,0.000512822,0.000165914,0.001234752,0.001946234,3.968728032,12.11818619,1.75366627,5.006036904
-6028,0.14318,58992.548,-159662.77,10.09174312,30.68023647,0,9.943571908,42.96782218,48.78868563,0.568569209,0.00014153,0,0.000177095,0.001400083,0.002094341,2.408856334,6.459429071,1.344221332,0.085512488
-5283,0.14577,58753.137,-511148.6288,19.26977688,20.79622839,34.01120151,57.18734814,75.44949562,88.67724288,1.387316262,0.000115852,0.000511426,0.000299923,0.002368577,0.002045555,3.968728032,3.997414581,0.765522191,0.269595014
-6217,0.14208,58850.418,14594.67442,160,0,0,62.58194059,41.97639095,5.901604868,14.0467785,0,0,0.000578807,0.001354335,0.000961197,0,3.22063538,1.800611511,0.710457963
-5284,0.14584,58725.703,-537406.3004,21.03004292,20.79622839,38.80096275,55.00245764,82.06636026,86.08348143,1.459901655,0.000115852,0.000610979,0.000296006,0.002344455,0.002418076,3.968728032,4.156205907,0.790351314,0.323960262
-6213,0.14382,59021.607,-148422.6866,2.405498282,20.79622839,0,3.394140882,2.717258554,43.68350143,0.12307651,0.000115852,0,0.000165914,0.00035189,0.003404823,3.968728032,12.11818619,10.0088497,0.105156655
-5326,0.14645,58709.652,-262265.968,17,20.79622839,0,59.30643529,93.29539807,88.45330023,1.227621502,0.000115852,0,0.000745035,0.003225375,0.001504384,3.968728032,3.626547011,0.771551765,0.2191266
-6246,0.14293,59201.188,-182263.9228,1.510574018,20.79622839,0,2.867453916,5.488563271,53.92096998,0.104748269,0.000115852,0,6.21e-05,0.000211147,0.002718574,3.968728032,154.303,0,0.070828091
-5609,0.14645,58882.815,-378329.8275,4.914933837,20.79622839,12.5605722,27.63445226,0,88.66086035,0.504362842,0.000115852,0.000267196,0.000552921,0,0.001770513,3.968728032,9.641774669,0,0.046821581
-5923,0.14288,58616.914,5221.0933,114.4444444,20.79622839,0,91.30659883,99.00800725,13.49675756,10.22728982,0.000115852,0,0.000562033,0.003284652,0.002375162,3.968728032,1.998959898,0.728534348,0.400793037
-6753,0.14178,59048.279,-12901.12769,8,19.56596573,0,0,0,2.540877579,0,5.83e-05,0,0,0,0.001070156,3.336098524,0,0,0
-5937,0.14315,58660.734,-24446.9827,73.1884058,30.68023647,0,88.96737429,99.00800725,21.34140947,6.595757129,0.00014153,0,0.000492076,0.003284652,0.003932346,2.408856334,2.051518671,0.728534348,0.253469972
-6179,0.14151,58950.04,-31419.68128,61.38613861,20.79622839,0,37.82114906,79.63084365,16.2488625,4.528446375,0.000115852,0,0.000626497,0.002180096,0.001672282,3.968728032,5.329124498,0.72532527,3.598515213
-6079,0.14262,58669.901,28133.48045,392,19.56596573,0,88.96737429,96.00409347,6.475158332,18.77007133,5.83e-05,0,0.000492076,0.003043819,0.001238078,3.336098524,2.051518671,0.758377418,296.7399013
-6222,0.14267,58790.442,-15896.94158,209.7560976,20.79622839,3.802270918,60.44005177,99.40029817,7.395090713,13.57379114,0.000115852,0.000181095,0.000346201,0.003318682,0.001989168,3.968728032,2.704876024,0.724165122,0.073552542
-5280,0.14652,58690.146,-495880.6837,18.82352941,36.5382025,29.40889747,56.51019246,80.61848463,92.99468017,1.299511301,0.000174074,0.00063517,0.00018915,0.002251992,0.001506913,2.258857002,3.805996163,0.804545706,0.424275384
-5290,0.14583,58727.907,-537484.496,20.64516129,20.79622839,38.80096275,55.00245764,79.06244648,85.99182592,1.449681355,0.000115852,0.000610979,0.000296006,0.002145505,0.002376473,3.968728032,4.156205907,0.820380073,0.324305559
-5898,0.14325,58630.791,-38604.48369,65.80645161,20.79622839,0,91.30659883,96.67517835,26.38793571,5.479380273,0.000115852,0,0.000562033,0.003124331,0.004363065,3.968728032,1.998959898,0.744578187,0.653965477
-5322,0.14625,58615.426,-246536.5906,21.04166667,20.79622839,0,89.09009818,99.00800725,87.77957971,1.689945892,0.000115852,0,0.000494523,0.003284652,0.001508368,3.968728032,1.835028249,0.728534348,0.272351982
-5299,0.1463,58605.11,-257798.1235,21.89473684,20.79622839,1.873319565,91.30659883,99.00800725,87.49214986,1.7418832,0.000115852,8.59e-05,0.000562033,0.003284652,0.002475042,3.968728032,1.998959898,0.728534348,0.273246715
-6105,0.14506,59107.109,-253745.7573,0.44345898,20.79622839,0,0,0,74.77031592,0,0.000115852,0,0,0,0.002930594,3.968728032,0,0,0.054707904
-5968,0.14509,59084.522,-270181.5292,0.795228628,20.79622839,0,5.538575611,0,80.41028389,0.09005767,0.000115852,0,0.000124016,0,0.001714284,3.968728032,74.60387741,0,0.043365065
-5928,0.14504,58961.993,-210848.7497,8.716707022,20.79622839,0,9.943571908,49.04843659,65.04380034,0.459209664,0.000115852,0,0.000177095,0.001843925,0.002309768,3.968728032,6.459429071,1.172409339,0.070623347
-5282,0.14653,58676.184,-489168.7484,18.43137255,9.681957644,29.40889747,56.51019246,80.61848463,92.74448711,1.303031552,5.99e-05,0.00063517,0.00018915,0.002251992,0.001647718,0,3.805996163,0.804545706,0.592187836
-5296,0.1462,58636.659,-285720.394,19.1321499,20.79622839,2.157567036,81.46928604,91.57350138,93.60663342,1.47204922,0.000115852,0.000512822,0.000287264,0.002758639,0.00136038,3.968728032,2.473982795,0.787681294,0.276660787
-5273,0.14639,58686.11,-525817.072,18.8976378,20.79622839,34.01120151,57.18734814,80.61848463,93.1656835,1.340080097,0.000115852,0.000511426,0.000299923,0.002251992,0.001450455,3.968728032,3.997414581,0.804545706,0.256606742
-5585,0.14547,58895.105,-276179.0741,8.722109533,20.79622839,0,16.78708314,56.92843727,85.77315272,0.483732883,0.000115852,0,0.000356639,0.001995301,0.002607076,3.968728032,1.120567421,1.01457665,0.146153312
-6581,0.14277,59047.031,-69948.98618,1.360544218,20.79622839,0,0,0,19.58561525,0,0.000115852,0,0,0,0.002818296,3.968728032,0,0,0.250701673
-5279,0.14669,58669.909,-557777.7627,19.1321499,20.79622839,38.80096275,57.10238544,76.95878734,92.24865834,1.373985432,0.000115852,0.000610979,0.000293867,0.002031372,0.002161245,3.968728032,4.003362339,0.748862555,0.257399699
-5255,0.14616,58687.187,-539785.3243,19.27480916,56.19396842,34.01120151,57.18734814,83.91593225,95.00853818,1.32606003,0.000179282,0.000511426,0.000299923,0.002463502,0.002064442,1.752789924,3.997414581,0.77293136,0.293527589
-5742,0.145,58974.403,-262527.9416,10.02087683,20.79622839,0.966998068,14.68650492,80.61848463,80.1780904,0.592983435,0.000115852,0.000220315,0.000163294,0.002251992,0.001654984,3.968728032,12.59025735,0.804545706,0.23944213
-5864,0.14543,58958.947,-246464.6311,7.356321839,33.94896356,0,9.780262154,42.96782218,74.53462982,0.370069416,9.31e-05,0,0.000172303,0.001400083,0.002672978,2.431136798,6.567287915,1.344221332,0.125417879
-6399,0.14046,58997.022,-14674.37007,71.69811321,20.79622839,0,9.709701488,68.28086878,6.969834086,4.956592442,0.000115852,0,0.000158331,0.00208135,0.001856947,3.968728032,45.56852156,0.842180924,0.429240276
-5675,0.14618,58932.879,-327593.9938,2.495543672,20.79622839,2.157567036,7.966628168,11.14052845,93.73782785,0.168204854,0.000115852,0.000512822,0.000382097,0.000143643,0.001431708,3.968728032,57.88840426,41.73928831,0.044729457
-5944,0.14495,58990.482,-211693.1662,8.088235294,30.45723266,0,9.943571908,42.96782218,64.40917734,0.431285562,0.000169909,0,0.000177095,0.001400083,0.002321929,2.378685528,6.459429071,1.344221332,0.080610337
-6164,0.14492,59037.217,-221759.8334,0.470588235,20.79622839,0,0,0,65.16659096,0,0.000115852,0,0,0,0.002368262,3.968728032,0,0,0.061838633
-5259,0.14617,58682.404,-561641.1537,20.4,69.17159321,38.80096275,57.10238544,79.63084365,90.29349162,1.413163644,0.000122329,0.000610979,0.000293867,0.002180096,0.00262063,1.068419543,4.003362339,0.72532527,0.264769277
-5270,0.14633,58712.955,-353456.7395,16.02316602,20.79622839,10.19018487,57.18734814,80.61848463,93.12105923,1.166360142,0.000115852,0.0002295,0.000299923,0.002251992,0.00154211,3.968728032,3.997414581,0.804545706,0.25672971
-6281,0.14373,58951.982,-105396.6114,14.53744493,20.79622839,0,11.5018718,42.96782218,33.47922888,0.886287624,0.000115852,0,0.000213935,0.001400083,0.004004586,3.968728032,5.58429085,1.344221332,0.112260801
-5355,0.14664,58730.722,-607758.1865,15.20467836,27.36361595,44.81716312,36.38200508,63.61128035,90.6287003,1.101911757,0.000143328,0.000742136,0.000438983,0.001727665,0.001409962,3.016215938,5.911647123,1.017658287,0.130463235
-6075,0.14198,58673.954,55170.79019,10000,0,0,91.30659883,96.67517835,0.031932813,97.95544017,0,0,0.000562033,0.003124331,8.91e-05,0,1.998959898,0.744578187,131.302
-5278,0.14654,58701.925,-547842.2116,17.81609195,20.79622839,36.53735088,57.18734814,73.1360391,93.9608653,1.320323096,0.000115852,0.000644477,0.000299923,0.001841751,0.001658135,3.968728032,3.997414581,0.983977927,0.254435104
-5271,0.14626,58725.205,-349443.0203,15.98440546,20.79622839,10.19018487,57.18734814,75.72548199,91.72840779,1.165807714,0.000115852,0.0002295,0.000299923,0.002084645,0.001622577,3.968728032,3.997414581,0.856531433,0.260627466
-5934,0.14328,58632.518,-41901.50591,64.1025641,27.36361595,0,89.00855481,95.73807405,26.57833214,5.3298508,0.000143328,0,0.000492706,0.003066534,0.004485422,3.016215938,1.836709373,0.751866274,0.649280732
-5855,0.14297,58622.733,-15878.47457,80.45112782,33.88460675,0,96.62200798,99.26405972,19.662238,7.559830259,0.000103991,0,0.000602399,0.003299076,0.003605726,2.906813185,2.225968805,0.725159028,1.418334331
-6174,0.14079,58858.578,21346.98375,286.3636364,0,0,51.07287707,78.03248104,3.78044671,19.89252537,0,0,0.000635559,0.002127778,0.001676674,0,4.581676231,0.922234525,8.287991588
-5513,0.14514,58755.158,-202952.152,23.91304348,30.45723266,0,87.51616977,99.00800725,73.88228328,1.974627045,0.000169909,0,0.000412516,0.003284652,0.00250862,2.378685528,2.085537221,0.728534348,1.133166063
-5302,0.14585,58731.785,-504099.1333,20.33898305,20.79622839,34.01120151,57.18734814,80.61848463,86.6860274,1.438804075,0.000115852,0.000511426,0.000299923,0.002251992,0.002862236,3.968728032,3.997414581,0.804545706,0.388430424
-5271,0.14634,58719.762,-379602.8891,15.69767442,20.79622839,13.69046459,57.18734814,73.1360391,93.09659148,1.165133099,0.000115852,0.000395731,0.000299923,0.001841751,0.00154746,3.968728032,3.997414581,0.983977927,0.256797184
-6262,0.14059,58863.079,9967.36922,304.7619048,36.5382025,0,46.06673066,68.40699989,3.608475933,18.85595993,0.000174074,0,0.00097188,0.002007803,0.001327315,2.258857002,3.548826769,1.052132658,4.015291547
-5675,0.14602,58931.507,-326125.3844,2.504472272,20.79622839,2.157567036,7.966628168,11.14052845,93.29688012,0.168998466,0.000115852,0.000512822,0.000382097,0.000143643,0.001640738,3.968728032,57.88840426,41.73928831,0.044940862
-5977,0.14463,59127.642,-258847.7115,1.101321586,49.62658086,0,0,1.609733363,74.40019034,0.007495351,0.000184119,0,0,0.000188955,0.002419666,1.984747286,0,22.934,0.046868122
-5280,0.14666,58657.705,-556232.9574,19.20792079,20.79622839,38.80096275,57.10238544,76.95878734,91.84296604,1.37997068,0.000115852,0.000610979,0.000293867,0.002031372,0.002325939,3.968728032,4.003362339,0.748862555,0.258536695
-5268,0.14619,58679.425,-346413.4907,18.21782178,20.79622839,10.19018487,57.93630957,96.07961772,91.69700977,1.251694178,0.000115852,0.0002295,0.000164424,0.00307285,0.002088445,3.968728032,3.712310592,0.749099968,0.304127989
-6414,0.1419,58845.201,28619.00312,3000,0,0,41.77315963,72.93985855,0.067922952,92.16884564,0,0,0.000798259,0.002361163,0.000146777,0,3.269221024,0.998183133,0
-5667,0.14614,58913.409,-495786.8118,4.553415061,20.79622839,25.00445333,7.966628168,11.14052845,94.69068263,0.334324948,0.000115852,0.000442494,0.000382097,0.000143643,0.00169255,3.968728032,57.88840426,41.73928831,0.043198836
-5546,0.14424,58900.338,-213597.2288,16.50246305,49.62658086,0,51.07287707,73.89837075,70.18629793,1.299863455,0.000184119,0,0.000635559,0.002184072,0.002455698,1.984747286,4.581676231,0.877708872,0.397337201
-5890,0.14454,59030.474,-228644.147,8.695652174,33.88460675,2.996253639,11.5018718,38.96342268,62.81059985,0.485524229,0.000103991,3.26e-05,0.000213935,0.001141132,0.002542456,2.906813185,5.58429085,1.27950281,0.089312804
-5260,0.14607,58672.616,-365556.4763,19.87447699,49.62658086,13.91967173,57.93630957,96.07961772,87.26234387,1.343480893,0.000184119,0.000317105,0.000164424,0.00307285,0.002405482,1.984747286,3.712310592,0.749099968,0.296775031
-5247,0.14618,58673.01,-578482.0073,17.03703704,49.62658086,38.80096275,49.90289314,76.95878734,95.55379396,1.230938011,0.000184119,0.000610979,0.000218691,0.002031372,0.001746052,1.984747286,4.580927577,0.748862555,0.250193546
-5761,0.14589,58958.716,-295761.3211,0.936329588,20.79622839,0,4.139924571,5.488563271,88.10385358,0.083008231,0.000115852,0,0.000122081,0.000211147,0.001405701,3.968728032,222.777,0,0.045739349
-6870,0.14045,59101.722,-12385.57175,4.545454545,0,0,0,1.609733363,3.78044671,0.147320181,0,0,0,0.000188955,0.001676674,0,0,22.934,8.287991588
-5920,0.14537,58965.271,-249505.0338,6.911447084,20.79622839,0,9.943571908,42.96782218,76.35261814,0.364079248,0.000115852,0,0.000177095,0.001400083,0.002329591,3.968728032,6.459429071,1.344221332,0.128535552
-5274,0.14613,58673.787,-345764.9837,18.1640625,20.79622839,10.19018487,66.65660073,97.32352173,92.62843633,1.363811593,0.000115852,0.0002295,0.000283583,0.003174694,0.001434533,3.968728032,3.429540913,0.739433251,0.279582446
-5285,0.1461,58724.255,-332519.3933,17.55888651,20.79622839,11.16431522,55.08742034,79.06244648,84.37361431,1.255613117,0.000115852,0.000258512,0.000348352,0.002145505,0.002074973,3.968728032,4.149795687,0.820380073,0.330525454
-5837,0.14435,58984.121,-222984.7969,11.76470588,33.88460675,2.996253639,13.86077602,74.65578912,62.78955005,0.728811326,0.000103991,3.26e-05,0.000273524,0.002401331,0.002548968,2.906813185,0.707807667,0.964188175,0.073158844
-5892,0.14557,58944.307,-247132.6297,7.06401766,20.79622839,0,9.943571908,42.96782218,75.63883555,0.367502183,0.000115852,0,0.000177095,0.001400083,0.002389953,3.968728032,6.459429071,1.344221332,0.087600116
-6078,0.14201,58710.545,48610.26909,9000,0,0,81.83734624,79.97014125,0.031932813,97.68608901,0,0,0.000331251,0.002210189,8.91e-05,0,2.230255963,0.900001394,131.302
-6858,0.14167,59070.843,-5918.51793,10,0,0,0,3.269933207,1.902355572,0.592052188,0,0,0,0.000228661,0.001205419,0,0,46.587,32.43917031
-5337,0.14634,58741.516,-663405.5753,16.24758221,20.79622839,52.29892536,36.38200508,67.18801326,91.79946269,1.156920218,0.000115852,0.000857205,0.000438983,0.001954109,0.001404193,3.968728032,5.911647123,0.963483566,0.128799375
-6706,0.14163,59020.002,5068.43007,1150,0,0,0,50.72386763,0.4223494,29.38516451,0,0,0,0.00168412,0.000198758,0,0,1.133684157,0
-6263,0.14066,58869.782,12562.23108,265.2173913,20.79622839,0,46.06673066,62.91843662,3.691216409,18.17938472,0.000115852,0,0.00097188,0.001826814,0.001326148,3.968728032,3.548826769,1.143913334,3.925286764
-5229,0.14629,58576.388,-502305.7312,21.85686654,49.62658086,31.55623577,87.2905689,87.56545201,93.61886133,1.748677813,0.000184119,0.000519294,0.000385951,0.002546627,0.001342906,1.984747286,2.30899643,0.822039142,0.276624651
-6614,0.14176,59068.892,-18279.91057,24.13793103,33.88460675,0,0,7.419134307,3.464945112,0.735281944,0.000103991,0,0,0.000285327,0.001757662,2.906813185,0,10.37984213,0.459124449
-5261,0.14602,58677.441,-484427.6244,20.08281573,49.62658086,29.40889747,56.51019246,80.61848463,88.60028549,1.36304935,0.000184119,0.00063517,0.00018915,0.002251992,0.001671707,1.984747286,3.805996163,0.804545706,0.619886909
-6630,0.14166,58937.619,17873.49255,2350,0,0,15.42990995,94.51143673,0.4223494,55.62418215,0,0,0.000339678,0.003115057,0.000198758,0,0,0.761434284,0
-5251,0.14549,58727.421,-559419.969,17.99242424,49.62658086,36.53735088,57.18734814,73.1360391,95.50781992,1.299153319,0.000184119,0.000644477,0.000299923,0.001841751,0.001589369,1.984747286,3.997414581,0.983977927,0.271153554
-5365,0.14586,58647.117,-229786.5898,20.94594595,20.79622839,0,81.83734624,81.41801688,81.28385725,1.637360172,0.000115852,0,0.000331251,0.002305469,0.002195533,3.968728032,2.230255963,0.883996459,0.292121679
-5287,0.14577,58734.548,-340654.0898,17.54756871,49.62658086,11.16431522,53.52912044,79.06244648,84.58980734,1.22886374,0.000184119,0.000258512,0.000212202,0.002145505,0.001960764,1.984747286,4.270601449,0.820380073,0.306151363
-5975,0.14315,58733.82,-56203.50463,50.31847134,27.36361595,0,65.96922425,74.2634982,26.72294545,4.024204557,0.000143328,0,0.000334019,0.002373336,0.004628117,3.016215938,2.4781684,0.98039196,1.043583583
-5637,0.14588,58847.467,-258988.743,5.679513185,20.79622839,0,45.51876585,1.609733363,82.30075106,0.725268262,0.000115852,0,0.000762198,0.000188955,0.002220707,3.968728032,6.764732875,22.934,0.035651351
-5638,0.14449,58876.004,-240404.8538,20.44334975,49.62658086,2.526149376,53.3350368,92.7821701,73.69153809,1.387726409,0.000184119,0.000172442,0.000178095,0.002823567,0.002387876,1.984747286,2.055844395,0.775722733,0.874325213
-5248,0.14585,58715.086,-361451.1637,16.25239006,49.62658086,10.19018487,57.18734814,80.61848463,93.49353315,1.161710035,0.000184119,0.0002295,0.000299923,0.002251992,0.001537374,1.984747286,3.997414581,0.804545706,0.255706911
-6211,0.14199,58756.121,41464.55352,3750,0,0,71.78991244,65.68188008,0.162381595,87.78613498,0,0,0.000223072,0.001852174,0.000194127,0,2.277239815,1.095785299,25.82092008
-5878,0.14501,59008.016,-220547.6456,7.94044665,20.79622839,0,9.943571908,42.96782218,67.64894629,0.410726737,0.000115852,0,0.000177095,0.001400083,0.002668158,3.968728032,6.459429071,1.344221332,0.192199314
-5306,0.1457,58762.402,-587656.9577,15.89648799,56.19396842,39.17361571,42.47241082,75.81806237,96.10824785,1.123731031,0.000179282,0.000810527,0.000247827,0.002031541,0.001489066,1.752789924,5.06393613,0.949288815,0.154364554
-5282,0.14642,58684.311,-462328.1924,18.23529412,9.681957644,25.6794106,56.51019246,80.61848463,92.74448711,1.275642751,5.99e-05,0.000564065,0.00018915,0.002251992,0.001647718,0,3.805996163,0.804545706,0.592187836
-5262,0.14593,58709.519,-410385.0421,15.64885496,49.62658086,16.8241451,57.18734814,71.29432838,93.49737063,1.176355761,0.000184119,0.00053643,0.000299923,0.00190126,0.001536523,1.984747286,3.997414581,1.009648743,0.253961975
-5253,0.14614,58668.761,-532868.7616,19.72386588,49.62658086,34.01120151,57.18734814,83.91593225,93.398896,1.348618223,0.000184119,0.000511426,0.000299923,0.002463502,0.002041403,1.984747286,3.997414581,0.77293136,0.298586261
-5734,0.14577,58961.217,-293945.2756,1.127819549,20.79622839,0,5.644778985,3.269933207,87.68416358,0.097073254,0.000115852,0,0.000165099,0.000228661,0.001353965,3.968728032,85.33645071,46.587,0.046650696
-5304,0.14665,58666.514,-521281.648,19.48310139,20.79622839,34.01120151,57.18734814,83.91593225,91.93541463,1.369859229,0.000115852,0.000511426,0.000299923,0.002463502,0.001682011,3.968728032,3.997414581,0.77293136,0.366251575
-5925,0.14343,58655.798,-49240.00122,59.88023952,20.79622839,0,89.09009818,95.73807405,29.17475324,4.882207194,0.000115852,0,0.000494523,0.003066534,0.004501062,3.968728032,1.835028249,0.751866274,0.185413958
-6668,0.14288,59086.948,-81416.14591,1.408450704,0,0,0.485655111,3.269933207,24.63859118,0.071729561,0,0,9.4e-05,0.000228661,0.002874181,0,0,46.587,0.236431089
-6181,0.14444,59047.052,-181800.5313,0.857142857,20.79622839,0,0,3.269933207,53.29420092,0.021253515,0.000115852,0,0,0.000228661,0.002988777,3.968728032,0,46.587,0.077892933
-5303,0.14565,58767.268,-584238.5631,15.82867784,49.62658086,39.17361571,42.47241082,75.81806237,95.53026156,1.130464919,0.000184119,0.000810527,0.000247827,0.002031541,0.001541895,1.984747286,5.06393613,0.949288815,0.155298505
-5671,0.14441,58970.186,-258347.4941,12.72727273,49.62658086,2.526149376,28.79564631,67.18801326,74.97854193,0.829622983,0.000184119,0.000172442,0.000182181,0.001954109,0.002214399,1.984747286,4.742581229,0.963483566,0.067015002
-6413,0.14182,58845.77,26121.03521,545.4545455,0,0,41.77315963,72.93985855,0.817934014,49.42763969,0,0,0.000798259,0.002361163,0.001238555,0,3.269221024,0.998183133,0
-6251,0.14349,59219.286,-188172.1736,0.895522388,20.79622839,0,0,1.609733363,55.14364489,0.010112991,0.000115852,0,0,0.000188955,0.002734546,3.968728032,0,22.934,0.069257652
-5570,0.14586,58732.458,-240243.3734,13.59649123,20.79622839,0,81.83734624,0,81.38031428,1.298912319,0.000115852,0,0.000331251,0,0.002116547,3.968728032,2.230255963,0,0.051521578
-6465,0.14181,58977.873,12098.94071,600,0,0,29.6173984,0,0.530796492,42.20438116,0,0,0.000439053,0,0.000248673,0,8.996237895,0,0
-5671,0.14442,58970.187,-258387.1282,12.6984127,49.62658086,2.526149376,28.79564631,67.18801326,74.99044201,0.829492438,0.000184119,0.000172442,0.000182181,0.001954109,0.002211163,1.984747286,4.742581229,0.963483566,0.067004368
-5273,0.14665,58679.999,-530096.1644,18.70229008,20.79622839,34.01120151,57.18734814,83.91593225,94.51144135,1.333021044,0.000115852,0.000511426,0.000299923,0.002463502,0.001743001,3.968728032,3.997414581,0.77293136,0.274012167
-5869,0.14525,58970.208,-235504.1409,7.390300231,20.79622839,0,9.943571908,42.96782218,72.13961122,0.385258839,0.000115852,0,0.000177095,0.001400083,0.002811904,3.968728032,6.459429071,1.344221332,0.167314175
-6033,0.14544,59050.053,-248745.4728,0.657894737,20.79622839,0,0,3.269933207,73.39431769,0.015434093,0.000115852,0,0,0.000228661,0.002878727,3.968728032,0,46.587,0.054906334
-5920,0.14533,58965.98,-250076.1843,7.205240175,30.45723266,0,9.943571908,42.96782218,75.86608014,0.366397918,0.000169909,0,0.000177095,0.001400083,0.002391869,2.378685528,6.459429071,1.344221332,0.129359865
-6043,0.14201,58818.149,33097.01928,2366.666667,0,0,52.41975513,80.61848463,0.530796492,64.52263211,0,0,0.000372577,0.002251992,0.000248673,0,4.360980679,0.804545706,0
-6058,0.14415,58969.779,-134487.7508,7.272727273,20.79622839,0,29.6173984,0,42.97098131,0.893885085,0.000115852,0,0.000439053,0,0.003334501,3.968728032,8.996237895,0,0.093779867
-5262,0.14612,58701.185,-442744.218,16.15969582,69.17159321,19.85842597,57.18734814,71.29432838,95.21515054,1.177099051,0.000122329,0.000609724,0.000299923,0.00190126,0.001692872,1.068419543,3.997414581,1.009648743,0.249380238
-6075,0.14412,58998.116,-178452.2752,6.501547988,69.17159321,0,1.742998986,33.78432633,50.36655745,0.27687422,0.000122329,0,9.14e-05,0.000710042,0.003436468,1.068419543,93.794,1.475649043,0.09976237
-6304,0.14387,59011.937,-113878.5175,8.947368421,30.68023647,0,0,33.78432633,33.38630703,0.349344484,0.00014153,0,0,0.000710042,0.003910977,2.408856334,0,1.475649043,0.150501436
-5232,0.14592,58631.804,-491576.3967,22.46520875,49.62658086,31.55623577,87.2905689,87.56545201,90.37222462,1.810356547,0.000184119,0.000519294,0.000385951,0.002546627,0.001370291,1.984747286,2.30899643,0.822039142,0.286562436
-6398,0.14304,59023.902,-92216.94006,3.448275862,20.79622839,0,4.888885998,3.269933207,27.08328169,0.277267812,0.000115852,0,0.000144075,0.000228661,0.004424136,3.968728032,94.40703312,46.587,0.151035141
-5355,0.14602,58755.754,-310278.5316,13.3611691,20.79622839,7.087816812,46.49687755,73.1360391,85.16347219,1.058878568,0.000115852,0.000114075,0.000836038,0.001841751,0.002153165,3.968728032,4.625634817,0.983977927,0.227591366
-5286,0.14564,58734.666,-343986.8566,17.29166667,49.62658086,11.16431522,53.52912044,79.06244648,85.51137744,1.215782322,0.000184119,0.000258512,0.000212202,0.002145505,0.001817563,1.984747286,4.270601449,0.820380073,0.30285192
-6506,0.14299,59028.83,-73941.16512,17.14285714,0,0,0.485655111,55.40180865,24.38850586,0.806602706,0,0,9.4e-05,0.001616618,0.002822334,0,0,1.042533891,0.271684161
-5288,0.14582,58718.853,-324423.1258,17.86492375,20.79622839,11.16431522,55.08742034,79.06244648,81.94272231,1.292378906,0.000115852,0.000258512,0.000348352,0.002145505,0.002365479,3.968728032,4.149795687,0.820380073,0.340330738
-5303,0.14593,58728.375,-471589.7295,18.68787276,30.45723266,29.40016477,69.78648755,72.54756764,87.62787343,1.539484904,0.000169909,0.000430697,0.000327053,0.002334123,0.001390869,2.378685528,2.888146675,1.014954001,0.165347878
-6229,0.14308,58819.025,-43977.94501,52.98507463,0,0,58.88175188,77.82977284,24.3146201,4.102818691,0,0,0.000299909,0.002437292,0.002794083,0,2.776460307,0.935468959,2.569245547
-5982,0.14305,58917.742,-72739.77212,40,0,2.237587744,36.46696778,67.18801326,24.62810386,2.862249279,0,0.000173483,0.000443666,0.001954109,0.002871847,0,5.897873851,0.963483566,1.132349747
-6240,0.14404,58992.48,-143147.3273,5.776173285,20.79622839,0,0,33.78432633,42.84091046,0.272476496,0.000115852,0,0,0.000710042,0.003254,3.968728032,0,1.475649043,0.107224866
-6088,0.14346,59037.113,-125175.7828,7.317073171,20.79622839,0,1.742998986,34.53584875,37.72234679,0.376237458,0.000115852,0,9.14e-05,0.000772232,0.003580387,3.968728032,93.794,1.21466117,0.127488066
-5337,0.14598,58754.236,-309255.629,13.86554622,20.79622839,7.087816812,48.00173196,73.1360391,85.04794016,1.082963709,0.000115852,0.000114075,0.000732868,0.001841751,0.002164225,3.968728032,4.198882077,0.983977927,0.277286095
-5975,0.14504,59097.819,-273888.3371,0.782778865,20.79622839,0,5.538575611,0,81.52324731,0.088829337,0.000115852,0,0.000124016,0,0.001712226,3.968728032,74.60387741,0,0.041893878
-6076,0.14409,58826.742,-89702.81883,36.31284916,30.68023647,0,43.07655284,74.65578912,33.53231558,2.393567023,0.00014153,0,0.000913425,0.002401331,0.003886549,2.408856334,3.795170136,0.964188175,0.831664222
